SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
17644,17645,4673,FL-00178,OLDSMAR,34677,PINELLAS,FL,12097,3080,9017,205000,0,0,205000
17644,17645,4673,FL-00178,CRYSTAL BEACH,34681,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PALM HARBOR,34683,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PALM HARBOR,34684,PINELLAS,FL,2400,0,2400,25000,0,0,25000
17644,17645,4673,FL-00178,PALM HARBOR,34685,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,TARPON SPGS,34688,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,TARPON SPGS,34689,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,TARPON SPNGS,34689,PINELLAS,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,HOLIDAY,34690,PASCO,FL,18681.96,18681.96,0,,0,0,0
17644,17645,4673,FL-00178,HOLIDAY,34691,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SAFETY HARBOR,34695,PINELLAS,FL,0,0,0,21800,0,0,21800
17644,17645,4673,FL-00178,DUNEDIN,34698,PINELLAS,FL,0,0,0,275000,0,0,275000
17644,17645,4673,FL-00178,ASTATULA,34705,LAKE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,CLERMONT,34711,LAKE,FL,31202.75,31202.75,0,40000,0,0,40000
17644,17645,4673,FL-00178,CLERMONT,34714,LAKE,FL,34399.39,0,34399.39,103200,0,0,103200
17644,17645,4673,FL-00178,MINNEOLA,34715,LAKE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FERNDALE,34729,LAKE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,FRUITLAND PK,34731,LAKE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,GOTHA,34734,ORANGE,FL,0,0,0,7400,0,0,7400
17644,17645,4673,FL-00178,GROVELAND,34736,LAKE,FL,10524,0,10524,,0,0,0
17644,17645,4673,FL-00178,HOWEY IN HLS,34737,LAKE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,KISSIMMEE,34741,OSCEOLA,FL,2306547.57,1859029.08,447518.49,924600,404000,22500,498100
17644,17645,4673,FL-00178,BVL,34743,OSCEOLA,FL,9606,0,9606,,0,0,0
17644,17645,4673,FL-00178,KISSIMMEE,34743,OSCEOLA,FL,512434.42,472174.6,40259.82,304600,156200,31500,116900
17644,17645,4673,FL-00178,KISSIMMEE,34744,OSCEOLA,FL,1559699.87,819638.87,740061,1218900,183700,425800,609400
17644,17645,4673,FL-00178,KINDRED,34744,OSCEOLA,FL,21100,0,21100,,0,0,0
17644,17645,4673,FL-00178,KISSIMMEE,34746,OSCEOLA,FL,6423291.65,5405066.38,1018225.27,216800,0,12600,204200
17644,17645,4673,FL-00178,KISSIMMEE,34747,OSCEOLA,FL,293479.91,174775.91,118704,20300,0,15000,5300
17644,17645,4673,FL-00178,LEESBURG,34748,LAKE,FL,19794,0,19794,,0,0,0
17644,17645,4673,FL-00178,MASCOTTE,34753,LAKE,FL,7375,0,7375,,0,0,0
17644,17645,4673,FL-00178,MONTVERDE,34756,LAKE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,KISSIMMEE,34758,OSCEOLA,FL,904089.37,863642.37,40447,28900,15400,0,13500
17644,17645,4673,FL-00178,POINCIANA,34758,OSCEOLA,FL,15000,0,15000,,0,0,0
17644,17645,4673,FL-00178,POINCIANA,34759,POLK,FL,30000,0,30000,,0,0,0
17644,17645,4673,FL-00178,KISSIMMEE,34759,POLK,FL,101466.51,68951.51,32515,25000,0,3500,21500
17644,17645,4673,FL-00178,OCOEE,34761,ORANGE,FL,97217.63,79855.13,17362.5,52800,19600,8200,25000
17644,17645,4673,FL-00178,SAINT CLOUD,34769,OSCEOLA,FL,132226.17,108950.17,23276,25000,0,0,25000
17644,17645,4673,FL-00178,SAINT CLOUD,34771,OSCEOLA,FL,56793.3,28497.8,28295.5,25000,0,0,25000
17644,17645,4673,FL-00178,SAINT CLOUD,34772,OSCEOLA,FL,235059.3,207015.3,28044,40700,0,15700,25000
17644,17645,4673,FL-00178,WILDWOOD,34785,SUMTER,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WINDERMERE,34786,ORANGE,FL,129280,91880,37400,27200,0,26700,500
17644,17645,4673,FL-00178,OAKLAND,34787,ORANGE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,WINTER GARDEN,34787,ORANGE,FL,151301.53,85944.53,65357,,0,0,0
17644,17645,4673,FL-00178,LEESBURG,34788,LAKE,FL,70826.99,70826.99,0,,0,0,0
17644,17645,4673,FL-00178,FORT PIERCE,34945,SAINT LUCIE,FL,0,0,0,30700,0,0,30700
17644,17645,4673,FL-00178,FORT PIERCE,34947,SAINT LUCIE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FORT PIERCE,34950,SAINT LUCIE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,PORT ST LUCIE,34952,SAINT LUCIE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,PORT ST LUCIE,34953,SAINT LUCIE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,JENSEN BEACH,34957,MARTIN,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,OKEECHOBEE,34972,OKEECHOBEE,FL,120735.52,75562.52,45173,,0,0,0
17644,17645,4673,FL-00178,BASINGER,34972,OKEECHOBEE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,OKEECHOBEE,34974,MARTIN,FL,0,0,0,225900,0,0,225900
17644,17645,4673,FL-00178,OKEECHOBEE,34974,OKEECHOBEE,FL,258216.66,256599.16,1617.5,,0,0,0
17644,17645,4673,FL-00178,FORT PIERCE,34981,SAINT LUCIE,FL,300,0,300,,0,0,0
17644,17645,4673,FL-00178,FORT PIERCE,34982,SAINT LUCIE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PORT ST LUCIE,34983,SAINT LUCIE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PORT ST LUCIE,34984,SAINT LUCIE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PORT ST LUCIE,34986,SAINT LUCIE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PORT ST LUCIE,34987,SAINT LUCIE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PALM CITY,34990,MARTIN,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,STUART,34994,MARTIN,FL,,,,,0,0,0
17644,17645,4673,FL-00178,STUART,34997,MARTIN,FL,0,0,0,12000,0,0,12000
17649,17650,4671,PR-00043,CABO ROJO,00623,CABO ROJO,PR,231855.6,231855.6,0,,0,0,0
17649,17650,4671,PR-00043,GUAYANILLA,00656,GUAYANILLA,PR,11425,0,11425,37100,0,23600,13500
17649,17650,4671,PR-00043,MAYAGUEZ,00681,MAYAGUEZ,PR,,,,,0,0,0
17649,17650,4671,PR-00043,AIBONITO,00705,AIBONITO,PR,58274.49,50920.49,7354,,0,0,0
17649,17650,4671,PR-00043,MAUNABO,00707,MAUNABO,PR,47407.08,45982.08,1425,,0,0,0
17649,17650,4671,PR-00043,CAGUAS,00725,CAGUAS,PR,,,,,0,0,0
17649,17650,4671,PR-00043,SAN JUAN,00901,SAN JUAN,PR,,,,,0,0,0
17649,17650,4671,PR-00043,SAN JUAN,00907,SAN JUAN,PR,142328.53,142328.53,0,142400,142400,0,0
17649,17650,4671,PR-00043,BAYAMON,00959,BAYAMON,PR,23538.4,22022.4,1516,,0,0,0
17651,17652,,IL-00073,MERRILLVILLE,46410,LAKE,IN,5474,0,5474,,0,0,0
17651,17652,,IL-00073,ROCKDALE,60436,WILL,IL,,,,,0,0,0
17651,17652,,IL-00073,LANSING,60438,COOK,IL,,,,,0,0,0
17651,17652,,IL-00073,PLAINFIELD,60586,WILL,IL,,,,,0,0,0
17651,17652,,IL-00073,CHICAGO,60604,COOK,IL,,,,,0,0,0
17651,17652,,IL-00073,CHICAGO,60607,COOK,IL,,,,,0,0,0
17651,17652,,IL-00073,CHICAGO,60620,COOK,IL,,,,,0,0,0
17651,17652,,IL-00073,CHICAGO,60622,COOK,IL,,,,,0,0,0
17651,17652,,IL-00073,CHICAGO,60644,COOK,IL,,,,,0,0,0
17651,17652,,IL-00073,CHICAGO,60647,COOK,IL,,,,,0,0,0
17653,17654,4674,VA-00101,BLUEFIELD,24605,TAZEWELL,VA,37811.01,37811.01,0,37900,37900,0,0
17655,17656,4675,FL-00179,DANIA BEACH,33004,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,DANIA,33004,BROWARD,FL,25984,0,25984,,0,0,0
17655,17656,4675,FL-00179,HALLANDALE BEACH,33009,BROWARD,FL,11011,0,11011,,0,0,0
17655,17656,4675,FL-00179,HALLANDLE BCH,33009,BROWARD,FL,149494.25,140291.25,9203,,0,0,0
17655,17656,4675,FL-00179,HOLLYWOOD,33020,BROWARD,FL,777250,0,777250,,0,0,0
17655,17656,4675,FL-00179,HOLLYWOOD,33023,BROWARD,FL,9264,0,9264,,0,0,0
17655,17656,4675,FL-00179,MIRAMAR,33023,BROWARD,FL,236939.02,214397.02,22542,,0,0,0
17655,17656,4675,FL-00179,HOLLYWOOD,33024,BROWARD,FL,5164,1700,3464,,0,0,0
17655,17656,4675,FL-00179,PEMBROKE PNES,33024,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,PEMBROKE PNES,33025,BROWARD,FL,9969,0,9969,,0,0,0
17655,17656,4675,FL-00179,MIRAMAR,33025,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,PEMBROKE PNES,33027,BROWARD,FL,6000,0,6000,,0,0,0
17655,17656,4675,FL-00179,PEMBROKE PNES,33029,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,POMPANO BEACH,33060,BROWARD,FL,31511,22561,8950,,0,0,0
17655,17656,4675,FL-00179,DEERFIELD BCH,33064,BROWARD,FL,1479,0,1479,,0,0,0
17655,17656,4675,FL-00179,POMPANO BEACH,33064,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,CORAL SPRINGS,33065,BROWARD,FL,44456,43956,500,,0,0,0
17655,17656,4675,FL-00179,CORAL SPRINGS,33067,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,N LAUDERDALE,33068,BROWARD,FL,47500,0,47500,,0,0,0
17655,17656,4675,FL-00179,POMPANO BEACH,33069,BROWARD,FL,1054,0,1054,,0,0,0
17655,17656,4675,FL-00179,CORAL SPRINGS,33071,BROWARD,FL,7000,0,7000,,0,0,0
17655,17656,4675,FL-00179,PARKLAND,33076,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,MIAMI,33161,MIAMI-DADE,FL,2500,0,2500,,0,0,0
17655,17656,4675,FL-00179,FT LAUDERDALE,33304,BROWARD,FL,113000,0,113000,,0,0,0
17655,17656,4675,FL-00179,FT LAUDERDALE,33306,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,LAUDERHILL,33311,BROWARD,FL,10000,0,10000,,0,0,0
17655,17656,4675,FL-00179,FT LAUDERDALE,33311,BROWARD,FL,45982.72,39990.72,5992,,0,0,0
17655,17656,4675,FL-00179,FT LAUDERDALE,33312,BROWARD,FL,0,0,0,,0,0,0
17655,17656,4675,FL-00179,SUNRISE,33313,BROWARD,FL,2500,0,2500,,0,0,0
17655,17656,4675,FL-00179,PLANTATION,33317,BROWARD,FL,36900,0,36900,,0,0,0
17655,17656,4675,FL-00179,LAUDERHILL,33319,BROWARD,FL,1672,0,1672,54000,0,11900,42100
17655,17656,4675,FL-00179,LAUD LAKES,33319,BROWARD,FL,18007,18007,0,,0,0,0
17655,17656,4675,FL-00179,TAMARAC,33321,BROWARD,FL,496,0,496,,0,0,0
17655,17656,4675,FL-00179,SUNRISE,33322,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,DAVIE,33324,BROWARD,FL,5921.78,2321.78,3600,,0,0,0
17655,17656,4675,FL-00179,PLANTATION,33324,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,DAVIE,33325,BROWARD,FL,23188.68,23188.68,0,,0,0,0
17655,17656,4675,FL-00179,DAVIE,33331,BROWARD,FL,13013.21,13013.21,0,,0,0,0
17655,17656,4675,FL-00179,LAUDERHILL,33351,BROWARD,FL,,,,,0,0,0
17655,17656,4675,FL-00179,CLEWISTON,33440,HENDRY,FL,14995.2,14995.2,0,,0,0,0
17655,17656,4675,FL-00179,MOORE HAVEN,33471,GLADES,FL,33417.65,29417.65,4000,,0,0,0
17655,17656,4675,FL-00179,PLANT CITY,33563,HILLSBOROUGH,FL,,,,,0,0,0
17655,17656,4675,FL-00179,RUSKIN,33570,HILLSBOROUGH,FL,,,,,0,0,0
17655,17656,4675,FL-00179,TAMPA,33610,HILLSBOROUGH,FL,5864,0,5864,,0,0,0
17655,17656,4675,FL-00179,TAMPA,33647,HILLSBOROUGH,FL,,,,,0,0,0
17655,17656,4675,FL-00179,LABELLE,33935,HENDRY,FL,113076.47,106126.47,6950,,0,0,0
17655,17656,4675,FL-00179,FORT PIERCE,34945,SAINT LUCIE,FL,1,1,0,,0,0,0
17655,17656,4675,FL-00179,FORT PIERCE,34947,SAINT LUCIE,FL,126686.27,126686.27,0,,0,0,0
17655,17656,4675,FL-00179,FORT PIERCE,34950,SAINT LUCIE,FL,,,,,0,0,0
17655,17656,4675,FL-00179,PORT ST LUCIE,34952,SAINT LUCIE,FL,19066,0,19066,,0,0,0
17655,17656,4675,FL-00179,PORT ST LUCIE,34953,SAINT LUCIE,FL,,,,,0,0,0
17655,17656,4675,FL-00179,FORT PIERCE,34982,SAINT LUCIE,FL,143069.26,143069.26,0,,0,0,0
17655,17656,4675,FL-00179,PORT ST LUCIE,34984,SAINT LUCIE,FL,31776.07,4231.07,27545,50000,0,25000,25000
17655,17656,4675,FL-00179,PORT ST LUCIE,34986,SAINT LUCIE,FL,3480,0,3480,,0,0,0
